ensembl_gene_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	inc	sig	time	external_gene_name	description	chromosome_name	start_position	end_position
102	ENSDARG00000006666	87.6274555518509	-0.254508322586823	0.0726410929131612	-3.50364115378984	0.000458943351796341	0.0197777671279519	FALSE	TRUE	all	si:dkeyp-69c1.6	si:dkeyp-69c1.6 [Source:ZFIN;Acc:ZDB-GENE-030131-6333]	21	22697059	22705347
103	ENSDARG00000006782	322.323719877905	-0.147796725880066	0.0500430306368569	-2.95339279014835	0.00314301760844967	0.0715740108434233	FALSE	TRUE	all	rb1	retinoblastoma 1 [Source:ZFIN;Acc:ZDB-GENE-040428-1]	21	22960735	23017478
104	ENSDARG00000006859	161.742783842225	0.47290029960512	0.134068398100876	3.52730625787966	0.000419810871170265	0.0184856945615957	FALSE	TRUE	all	nkain1	sodium/potassium transporting ATPase interacting 1 [Source:ZFIN;Acc:ZDB-GENE-040426-1472]	19	43017628	43035187
105	ENSDARG00000006889	83.2937072879015	0.396375040997104	0.118009822093619	3.3588309342815	0.000782729384095577	0.0284806783742409	FALSE	TRUE	all	mpped2a	metallophosphoesterase domain containing 2a [Source:ZFIN;Acc:ZDB-GENE-050417-241]	7	16348835	16461232
106	ENSDARG00000007097	7.78823566390017	-0.795441754530207	0.199445716347867	-3.98826191454934	6.65591561627458e-05	0.00479032493838568	FALSE	TRUE	all	her13	hairy-related 13 [Source:ZFIN;Acc:ZDB-GENE-050228-1]	15	7187228	7190183
107	ENSDARG00000007108	28.3890327987138	-0.411310797264599	0.0980863547564713	-4.19335388990447	2.74860137933692e-05	0.00251051824936227	FALSE	TRUE	all	lipia	lipase, member Ia [Source:ZFIN;Acc:ZDB-GENE-040801-242]	21	34945033	34972872
108	ENSDARG00000007217	161.565893019768	-0.192288625677197	0.0479592055996802	-4.00942057469107	6.08679217337238e-05	0.00447299135372167	FALSE	TRUE	all	wdr55	WD repeat domain 55 [Source:ZFIN;Acc:ZDB-GENE-040924-7]	21	34814444	34843004
109	ENSDARG00000007219	100.818495601323	0.372520510751599	0.0910215314563964	4.09266362355213	4.26446125774738e-05	0.00337351503180157	FALSE	TRUE	all	actn1	actinin, alpha 1 [Source:ZFIN;Acc:ZDB-GENE-081113-4]	13	36321088	36391502
110	ENSDARG00000007245	7.77884410018008	0.687910683565585	0.178812822115081	3.84709930433768	0.000119524532731946	0.00730355049571026	FALSE	TRUE	all	rundc3aa	RUN domain containing 3Aa [Source:ZFIN;Acc:ZDB-GENE-130530-533]	3	21018053	21037840
111	ENSDARG00000007278	143.499982630009	-0.304796623029718	0.0975683273272159	-3.12392998198604	0.00178452916355996	0.0490965289580414	FALSE	TRUE	all	ect2	epithelial cell transforming 2 [Source:ZFIN;Acc:ZDB-GENE-040831-2]	11	10388303	10456553
112	ENSDARG00000007377	1769.86971410745	0.801342944740868	0.146540696997611	5.46839861662409	4.54119692567156e-08	1.24326396224881e-05	FALSE	TRUE	all	odc1	ornithine decarboxylase 1 [Source:ZFIN;Acc:ZDB-GENE-010816-1]	17	51743908	51760243
113	ENSDARG00000007383	625.195272492546	0.317707380436794	0.0915903458853553	3.46878677403917	0.000522814216421526	0.0213444254291976	FALSE	TRUE	all	kcnk6	potassium channel, subfamily K, member 6 [Source:ZFIN;Acc:ZDB-GENE-050309-213]	18	46171104	46183462
114	ENSDARG00000007443	36.8882688828784	0.330775408211051	0.115167177002107	2.87213264075232	0.0040771180003716	0.0866465145817177	FALSE	TRUE	all	fbxl18	F-box and leucine-rich repeat protein 18 [Source:ZFIN;Acc:ZDB-GENE-050913-65]	1	8638162	8646941
115	ENSDARG00000007485	93.1003099624131	-0.232901627682645	0.0579391020092938	-4.01976591983228	5.82559940072328e-05	0.00431511573647739	FALSE	TRUE	all	epc2	enhancer of polycomb homolog 2 (Drosophila) [Source:ZFIN;Acc:ZDB-GENE-040426-802]	9	25347814	25366541
116	ENSDARG00000007678	94.9155013013068	0.220411714994404	0.0747690370466303	2.94790094537318	0.00319939562839571	0.0725187686062907	FALSE	TRUE	all	ttyh3b	tweety family member 3b [Source:ZFIN;Acc:ZDB-GENE-051120-105]	1	11781544	11850353
117	ENSDARG00000007720	67.4668940113188	0.339837367322605	0.0829715104710645	4.09583199574413	4.20654917221005e-05	0.00333715584187403	FALSE	TRUE	all	sub1b	SUB1 homolog, transcriptional regulator b [Source:ZFIN;Acc:ZDB-GENE-040718-209]	5	41143563	41153469
118	ENSDARG00000007734	14.5578594672495	0.437652759497947	0.121911091401127	3.58993389746573	0.000330761829065653	0.0153430632502631	FALSE	TRUE	all	stn1	STN1, CST complex subunit [Source:ZFIN;Acc:ZDB-GENE-040426-1390]	1	47499888	47513484
119	ENSDARG00000007744	566.250168473536	-0.165382438716629	0.0555939269875062	-2.97482922467046	0.00293151697711272	0.0681053340980639	FALSE	TRUE	all	tsr1	TSR1, 20S rRNA accumulation, homolog (S. cerevisiae) [Source:ZFIN;Acc:ZDB-GENE-030131-3762]	15	25635326	25656331
120	ENSDARG00000007787	3.82291395837519	1.01073712150947	0.275178324455783	3.67302593148785	0.000239695148536922	0.012169976405261	FALSE	TRUE	all	zgc:112965	zgc:112965 [Source:ZFIN;Acc:ZDB-GENE-050522-10]	3	10728970	10751491
121	ENSDARG00000007836	2822.36379449549	0.25687075602295	0.0885566147481115	2.90063883712795	0.00372402824449075	0.0812924434309409	FALSE	TRUE	all	ctsla	cathepsin La [Source:ZFIN;Acc:ZDB-GENE-030131-106]	5	44804791	44810920
122	ENSDARG00000008032	569.041557505741	-0.096459937800086	0.0337936209652831	-2.85438301800157	0.00431205090898767	0.0899955318635879	FALSE	TRUE	all	sart3	spliceosome associated factor 3, U4/U6 recycling protein [Source:ZFIN;Acc:ZDB-GENE-040724-10]	5	20453874	20481389
123	ENSDARG00000008155	67.0950213766844	0.304233730408045	0.0690701868442536	4.4047040309021	1.05928401563804e-05	0.00115099245668064	FALSE	TRUE	all	sms	spermine synthase [Source:ZFIN;Acc:ZDB-GENE-040625-150]	21	25399133	25416391
124	ENSDARG00000008170	75.8093927469213	-0.317440846114831	0.0822688907184596	-3.85857695834475	0.000114049155912836	0.0070773837308132	FALSE	TRUE	all	dbnla	drebrin-like a [Source:ZFIN;Acc:ZDB-GENE-040704-42]	10	42358426	42372811
125	ENSDARG00000008200	55.4121725925887	0.340935550412865	0.0792382437558157	4.30266414616039	1.68756560059659e-05	0.00167697728586172	FALSE	TRUE	all	ugp2b	UDP-glucose pyrophosphorylase 2b [Source:ZFIN;Acc:ZDB-GENE-030131-6352]	17	24445818	24474703
126	ENSDARG00000008239	42.4135042978919	0.39563375459778	0.135714617978503	2.91518894936172	0.00355473256037092	0.0785512028529858	FALSE	TRUE	all	mocs3	molybdenum cofactor synthesis 3 [Source:ZFIN;Acc:ZDB-GENE-040426-782]	17	42812265	42842863
127	ENSDARG00000008333	211.140542719575	0.27717638403777	0.0704500068039576	3.93436986896359	8.34152470957164e-05	0.00555935745858683	FALSE	TRUE	all	znfl2a	zinc finger-like gene 2a [Source:ZFIN;Acc:ZDB-GENE-030828-7]	2	118225	122164
128	ENSDARG00000008388	44.6420780563155	0.354145741843507	0.0898968719956182	3.93946679102215	8.16629045470565e-05	0.00547037500801521	FALSE	TRUE	all	mmp14b	matrix metallopeptidase 14b (membrane-inserted) [Source:ZFIN;Acc:ZDB-GENE-030901-2]	2	38161318	38183641
129	ENSDARG00000008403	284.39232524803	-0.221081505012559	0.0719845470363858	-3.07123562090083	0.00213174855517809	0.055017632535442	FALSE	TRUE	all	phospho1	phosphatase, orphan 1 [Source:ZFIN;Acc:ZDB-GENE-040801-198]	3	15805917	15811037
130	ENSDARG00000008540	11.2539008139906	-0.586195129483994	0.15972103198882	-3.67011859480739	0.000242437962293958	0.0122203611860267	FALSE	TRUE	all	sox21b	SRY (sex determining region Y)-box 21b [Source:ZFIN;Acc:ZDB-GENE-040429-1]	9	53276356	53277722
131	ENSDARG00000008660	25.9483168708201	0.437622393789577	0.10996411146086	3.97968380752424	6.9006988585004e-05	0.00490335917617363	FALSE	TRUE	all	coro1b	coronin, actin binding protein, 1B [Source:ZFIN;Acc:ZDB-GENE-040123-3]	7	18617982	18656069
132	ENSDARG00000008727	97.9928794952147	0.546256558915679	0.184450195416922	2.96153960520859	0.00306105122096777	0.0702959336723066	FALSE	TRUE	all	ranbp3a	RAN binding protein 3a [Source:ZFIN;Acc:ZDB-GENE-040426-1132]	11	6295370	6316718
133	ENSDARG00000008765	97.98451568796	0.312717405511883	0.0819324997106109	3.81676876229109	0.000135210779572218	0.00799949368549619	FALSE	TRUE	all	tmed5	transmembrane p24 trafficking protein 5 [Source:ZFIN;Acc:ZDB-GENE-040426-1302]	20	14789148	14806671
134	ENSDARG00000008859	142.229053873998	-0.331207822578746	0.112714353577782	-2.93847067445749	0.00329835860314345	0.0743565243227879	FALSE	TRUE	all	mylipa	myosin regulatory light chain interacting protein a [Source:ZFIN;Acc:ZDB-GENE-030131-7831]	19	26340736	26378655
135	ENSDARG00000009133	227.279990105065	-0.184099069931616	0.0586479933950677	-3.1390514708914	0.00169495673293682	0.0477181190991816	FALSE	TRUE	all	myo1eb	myosin IE, b [Source:ZFIN;Acc:ZDB-GENE-040426-1347]	16	38201840	38238909
136	ENSDARG00000009194	51.7359212427154	0.776944572773868	0.188236654153292	4.12748822097718	3.66747211291444e-05	0.00302146973247156	FALSE	TRUE	all	col16a1	collagen, type XVI, alpha 1 [Source:ZFIN;Acc:ZDB-GENE-060503-351]	19	38473758	38611814
137	ENSDARG00000009250	57.1650625050634	0.37559442406357	0.121446065356628	3.0926849952745	0.00198354560205346	0.0526525769366377	FALSE	TRUE	all	etfb	electron transfer flavoprotein subunit beta [Source:ZFIN;Acc:ZDB-GENE-040426-1931]	16	50214819	50229274
138	ENSDARG00000009313	21.3800135895598	0.39849855796476	0.136179158403816	2.92628154436878	0.00343040333220492	0.076451726298342	FALSE	TRUE	all	napsa	napsin A aspartic peptidase [Source:ZFIN;Acc:ZDB-GENE-030131-8690]	3	25121156	25133244
139	ENSDARG00000009336	685.700022394256	0.199744027489814	0.0661810954076925	3.0181432667341	0.00254328638322003	0.062135846239212	FALSE	TRUE	all	aif1l	allograft inflammatory factor 1-like [Source:ZFIN;Acc:ZDB-GENE-030131-9646]	5	34549365	34575502
140	ENSDARG00000009653	71.4439784802099	0.329940880431671	0.0761790637211529	4.33112280874693	1.48350906486966e-05	0.00152305112634137	FALSE	TRUE	all	lhfpl2a	LHFPL tetraspan subfamily member 2a [Source:ZFIN;Acc:ZDB-GENE-040426-1839]	21	300647	308852
141	ENSDARG00000009735	518.556533462606	-0.194876802171659	0.0626684384732928	-3.10964828419507	0.00187310238557164	0.050466271455221	FALSE	TRUE	all	gigyf2	GRB10 interacting GYF protein 2 [Source:ZFIN;Acc:ZDB-GENE-050706-185]	2	48203278	48255843
142	ENSDARG00000009796	56.0232531705051	0.478571816649749	0.151592273276485	3.15696708220012	0.00159419341792098	0.0464211169921202	FALSE	TRUE	all	klc1a	kinesin light chain 1a [Source:ZFIN;Acc:ZDB-GENE-040426-1599]	13	15816573	15904342
143	ENSDARG00000009939	39.3380078142207	-0.249881483687569	0.0803266302814117	-3.11081745632984	0.00186570234052212	0.0503865936741588	FALSE	TRUE	all	micu2	mitochondrial calcium uptake 2 [Source:ZFIN;Acc:ZDB-GENE-030131-3374]	5	36599107	36609700
144	ENSDARG00000010070	49.0580408002094	0.318473153484829	0.0900052955390405	3.53838239825221	0.000402586567882998	0.017901639981103	FALSE	TRUE	all	adam9	ADAM metallopeptidase domain 9 [Source:ZFIN;Acc:ZDB-GENE-040912-127]	8	45850139	45939691
145	ENSDARG00000010144	48.5774359765167	0.440930371959225	0.0941131392459596	4.68510959778822	2.79810165366524e-06	0.000404854863619698	FALSE	TRUE	all	plppr3a	phospholipid phosphatase related 3a [Source:ZFIN;Acc:ZDB-GENE-070912-555]	2	26179096	26209425
146	ENSDARG00000010276	28.9357806735672	-0.408766888095131	0.0916541465957847	-4.4598842854092	8.20039152552118e-06	0.000958141980544682	FALSE	TRUE	all	ptgs2b	prostaglandin-endoperoxide synthase 2b [Source:ZFIN;Acc:ZDB-GENE-041014-323]	20	34121818	34127415
147	ENSDARG00000010318	16.7928474304712	0.625721346383266	0.142193575294429	4.40048957969891	1.08006914473745e-05	0.00116469941845178	FALSE	TRUE	all	srpx	sushi-repeat containing protein X-linked [Source:ZFIN;Acc:ZDB-GENE-050327-43]	9	30294073	30316790
148	ENSDARG00000010420	8.7945584550846	1.13282701036823	0.254733148527225	4.44711266247767	8.70321975778341e-06	0.000991989435657558	FALSE	TRUE	all	ndrg1b	N-myc downstream regulated 1b [Source:ZFIN;Acc:ZDB-GENE-040426-1648]	16	31511739	31517227
149	ENSDARG00000010432	85.9915355297276	0.201225245619245	0.0679806610882575	2.96003661038247	0.00307602485938432	0.0704081919658255	FALSE	TRUE	all	eaf2	ELL associated factor 2 [Source:ZFIN;Acc:ZDB-GENE-040625-179]	9	23003208	23007941
150	ENSDARG00000010571	463.216088054784	-0.202616273986427	0.0394131659444978	-5.14082716094804	2.73531589273671e-07	5.74927746958202e-05	FALSE	TRUE	all	ezh2	enhancer of zeste 2 polycomb repressive complex 2 subunit [Source:ZFIN;Acc:ZDB-GENE-041111-259]	24	17345521	17364456
151	ENSDARG00000010641	568.890298323549	0.307898010576098	0.108865606279275	2.8282395248527	0.00468047724935745	0.0944172213265978	FALSE	TRUE	all	slc20a1b	solute carrier family 20 (phosphate transporter), member 1b [Source:ZFIN;Acc:ZDB-GENE-030131-260]	10	17713022	17728165
152	ENSDARG00000010717	17.3047249745843	0.410113286851536	0.132225556163398	3.10161892111642	0.00192465548426137	0.0515302055589635	FALSE	TRUE	all	chchd10	coiled-coil-helix-coiled-coil-helix domain containing 10 [Source:ZFIN;Acc:ZDB-GENE-040426-1753]	21	15704556	15708626
153	ENSDARG00000010752	31.5472448111522	0.301481325974338	0.0977973971667649	3.08271318775744	0.0020512274694726	0.0537904155486893	FALSE	TRUE	all	acsl4b	acyl-CoA synthetase long chain family member 4b [Source:ZFIN;Acc:ZDB-GENE-030131-6493]	5	23518399	23581355
154	ENSDARG00000010789	66.9266054762967	0.394025006440564	0.125196309726651	3.14725735367811	0.00164809833147943	0.0470601877504709	FALSE	TRUE	all	homer3b	homer scaffold protein 3b [Source:ZFIN;Acc:ZDB-GENE-040426-739]	11	13423776	13505942
155	ENSDARG00000010791	164.428649127586	-0.237766115150998	0.0481547692749463	-4.93754032530899	7.91140511151096e-07	0.00014439607041761	FALSE	TRUE	all	dla	deltaA [Source:ZFIN;Acc:ZDB-GENE-980526-29]	1	54013457	54026352
156	ENSDARG00000010978	55.7716372738578	0.238098465710046	0.0795411725036832	2.99339899344608	0.00275888812660933	0.065309803121887	FALSE	TRUE	all	trmt1	tRNA methyltransferase 1 [Source:ZFIN;Acc:ZDB-GENE-060810-40]	11	31236001	31258356
157	ENSDARG00000011076	2.19294699596235	1.21076328868396	0.337519737350125	3.58723699594485	0.000334200545599026	0.0154512421123391	FALSE	TRUE	all	zgc:91968	zgc:91968 [Source:ZFIN;Acc:ZDB-GENE-040704-1]	19	4990320	4999232
158	ENSDARG00000011122	48.3950622277257	0.797949065163427	0.0914323712355735	8.7272051941815	2.61043203618911e-18	7.28963146105809e-15	FALSE	TRUE	all	pptc7a	PTC7 protein phosphatase homolog a [Source:ZFIN;Acc:ZDB-GENE-041114-74]	8	4368534	4402181
159	ENSDARG00000011125	1697.6956419564	0.509308292854521	0.158741959078243	3.20840372521474	0.00133473988203711	0.0406462499518935	FALSE	TRUE	all	snrpb	small nuclear ribonucleoprotein polypeptides B and B1 [Source:ZFIN;Acc:ZDB-GENE-040426-1819]	6	57478337	57485411
160	ENSDARG00000011247	120.999477502247	-0.255252876833383	0.0561199870557619	-4.54834169116537	5.40702946983273e-06	0.000702285106721297	FALSE	TRUE	all	rnpc3	RNA-binding region (RNP1, RRM) containing 3 [Source:ZFIN;Acc:ZDB-GENE-060312-35]	24	28934875	28968355
161	ENSDARG00000011312	229.787187795131	-0.15324284524181	0.0476481346172524	-3.21613524795415	0.00129929583395002	0.039827482067019	FALSE	TRUE	all	stk3	serine/threonine kinase 3 (STE20 homolog, yeast) [Source:ZFIN;Acc:ZDB-GENE-030131-2845]	19	32807236	32820107
162	ENSDARG00000011370	13.5340297693147	0.561500837980744	0.154658879732081	3.63057613603206	0.000282789268557959	0.013686118413312	FALSE	TRUE	all	fyna	FYN proto-oncogene, Src family tyrosine kinase a [Source:ZFIN;Acc:ZDB-GENE-030903-5]	17	15502964	15528597
163	ENSDARG00000011445	15.6268081409935	-0.427532924846231	0.12333408369679	-3.46646208437643	0.000527356107077764	0.0214765265474419	FALSE	TRUE	all	elmsan1a	ELM2 and Myb/SANT-like domain containing 1a [Source:ZFIN;Acc:ZDB-GENE-041001-151]	20	25886491	25902141
164	ENSDARG00000011488	43.9692973702899	0.237423404331886	0.0766639616751891	3.09693628067129	0.00195531898705805	0.0521511773768826	FALSE	TRUE	all	sirt2	sirtuin 2 (silent mating type information regulation 2, homolog) 2 (S. cerevisiae) [Source:ZFIN;Acc:ZDB-GENE-030131-1028]	15	6786757	6807963
165	ENSDARG00000011555	152.33174841278	-0.411969624584691	0.137745232191205	-2.9908085966477	0.00278239833338278	0.0656237106923261	FALSE	TRUE	all	spag7	sperm associated antigen 7 [Source:ZFIN;Acc:ZDB-GENE-040426-1632]	5	68059924	68074592
166	ENSDARG00000011570	49.9580537565727	0.265664904030631	0.07686737650846	3.45614636661096	0.000547957689115926	0.022016861105845	FALSE	TRUE	all	pou6f1	POU class 6 homeobox 1 [Source:ZFIN;Acc:ZDB-GENE-980526-530]	23	33681677	33710029
167	ENSDARG00000011597	413.749004077869	-0.181116678461948	0.0601489624319961	-3.01113553981446	0.00260272644833364	0.0629273905365514	FALSE	TRUE	all	atxn2l	ataxin 2-like [Source:ZFIN;Acc:ZDB-GENE-030131-3246]	3	15394428	15425689
168	ENSDARG00000011613	414.758082906509	-0.211384176425755	0.064153298120152	-3.29498533387724	0.000984268166301041	0.0334687330792376	FALSE	TRUE	all	rbm39a	RNA binding motif protein 39a [Source:ZFIN;Acc:ZDB-GENE-040426-2852]	11	24339362	24348715
169	ENSDARG00000011764	70.0491877788809	-0.19294785849096	0.0684891479722236	-2.81720337022169	0.00484438401579518	0.0962158062881084	FALSE	TRUE	all	ints13	integrator complex subunit 13 [Source:ZFIN;Acc:ZDB-GENE-030131-6224]	4	20486041	20499668
170	ENSDARG00000011825	49.9953155162094	0.3301248650266	0.10469544749581	3.1531921675946	0.00161495456445354	0.0467465657051251	FALSE	TRUE	all	cetn3	centrin 3 [Source:ZFIN;Acc:ZDB-GENE-050522-152]	10	43705795	43759532
171	ENSDARG00000011870	15.0983141064646	0.833493477362771	0.271206100563761	3.07328439747547	0.00211716612425949	0.0547424666851355	FALSE	TRUE	all	sp8a	sp8 transcription factor a [Source:ZFIN;Acc:ZDB-GENE-030131-9849]	19	2315208	2318391
172	ENSDARG00000011956	15.282334952973	0.531879961993597	0.138386546539645	3.84343691849572	0.000121323194652784	0.00736510915364996	FALSE	TRUE	all	dlx4a	distal-less homeobox 4a [Source:ZFIN;Acc:ZDB-GENE-980526-73]	3	34670076	34681421
173	ENSDARG00000011973	76.4891766707931	-0.23990615817217	0.0581244401482672	-4.12745753008896	3.66796146573987e-05	0.00302146973247156	FALSE	TRUE	all	slc35d1a	solute carrier family 35 (UDP-GlcA/UDP-GalNAc transporter), member D1a [Source:ZFIN;Acc:ZDB-GENE-040826-5]	6	34847276	34860574
174	ENSDARG00000012035	35.5733792735554	0.460314221895361	0.132264597564367	3.4802526932526	0.000500941063824455	0.0206324177098789	FALSE	TRUE	all	zgc:100832	zgc:100832 [Source:ZFIN;Acc:ZDB-GENE-040801-53]	23	16814968	16823262
175	ENSDARG00000012073	350.325396962199	-0.204808881291775	0.0475626379734861	-4.30608750940069	1.66167343311132e-05	0.00165722252212978	FALSE	TRUE	all	kif15	kinesin family member 15 [Source:ZFIN;Acc:ZDB-GENE-050622-16]	25	35068166	35095129
176	ENSDARG00000012138	18.733461659533	0.380751272503214	0.116058411131947	3.28068658522593	0.00103554745141248	0.0345491787105059	FALSE	TRUE	all	sgce	sarcoglycan, epsilon [Source:ZFIN;Acc:ZDB-GENE-030724-1]	19	41038668	41069701
177	ENSDARG00000012140	243.654995353199	-0.167540333158875	0.0549544573495949	-3.04871235636194	0.00229824418231829	0.0578184403524669	FALSE	TRUE	all	ccnl1b	cyclin L1b [Source:ZFIN;Acc:ZDB-GENE-030131-4813]	2	36664173	36674005
178	ENSDARG00000012194	27.7246716664492	0.448273742880103	0.125649784196864	3.56764435168278	0.000360204950355919	0.016382285405031	FALSE	TRUE	all	scp2a	sterol carrier protein 2a [Source:ZFIN;Acc:ZDB-GENE-040426-1846]	2	6005199	6039757
179	ENSDARG00000012219	50.0907628745753	-0.295686048681503	0.0948633051874762	-3.11696970811996	0.00182720345936503	0.0497599149153745	FALSE	TRUE	all	dpf2	D4, zinc and double PHD fingers family 2 [Source:ZFIN;Acc:ZDB-GENE-041024-2]	5	37744625	37757818
180	ENSDARG00000012314	295.981032634272	0.264615899414866	0.0689868480250251	3.83574415979806	0.000125184670735089	0.00755028494660339	FALSE	TRUE	all	usp25	ubiquitin specific peptidase 25 [Source:ZFIN;Acc:ZDB-GENE-040426-2847]	10	38168158	38243851
181	ENSDARG00000012389	404.917349179442	-0.117388885433756	0.0419479984567072	-2.79843829866896	0.00513503792642457	0.0993734817015982	FALSE	TRUE	all	adar	adenosine deaminase, RNA-specific [Source:ZFIN;Acc:ZDB-GENE-000616-5]	16	23531583	23557714
182	ENSDARG00000012403	49.6877601900989	0.236002900468759	0.0783444716008361	3.01237465320067	0.00259212462313607	0.0628342709210718	FALSE	TRUE	all	ercc6l2	excision repair cross-complementation group 6-like 2 [Source:ZFIN;Acc:ZDB-GENE-110411-274]	8	29898715	29930821
